Dresden Dreikönigskirche (Buch 106)
Trauungen 1582-1598

Das ist ein einfacher Index aller Trauungen (nur die Bräutigame)
Durch Shortcuts und Autovervollständigung entspricht die Schreibweise der Namen nicht immer der Schreibweise im Buch.

Erstellt direkt vom Index zum Kirchenbuch.
Die Sortierung ist nach Jahr und Nachnamen.


Erstellt in ca. 1 Stunde
Januar 2023
tintenfrass@gmx.de



1582
Hans Bornstengel
Ambrosius Bauer
Valentin Büttner
Martin Distman
Peter Funck
Philip Gruner
Valentin Gritzschel
Thomas Gentzsch
Andreas Hartmann
Bastian Kerner
Hans Kürbiß
Valentin Peschel
Simon Pupp
Melchior Rudolf
Christoph Richter
Nicol Mebus
Christoph Medelich
Christoph Schirmer
Hans Schultz
Hans Tham
Martin Drummelschleger
Valentin Stadtschreiber
Johann Uhrmacher
1583
Gregor Burckhart
Martin Dreßler
Mattheus Grulich
Urban Leonhard
Hans Maul
Caspar Matthes
Martin Nietzsche
Wenzel Pietzsch
Barthel Pietzsch
Lazarus Richter
Thomas Sax
Georg Schubart
Benedig Schreg
Andreas Schmidt
Hans Schultz
Georg Wirt
? Weinhensgin
? ?
? ?
? Leinwebergesel
1584
Caspar Birckner
Simon Eger
Valentin Heinichen
Barthel Hoffblockner
Christoph Kretzschmer
Georg Keulig
Hans Limmer
Barthel Merten
Hans Müller
Hans Rudig
Hans Rohrbach
Christoph Rarisch
Andreas Rötig
Sigmund Simmen
Philip Starck
Blasius Schletter
Lorenz Scholtz
Caspar Zech
Georg Zeissig
? Messerschmidt
Nicol Forster
1585
Christoph Botte
Martin Baessler
Gregor Becke
Hans Dorn
Elias Drobisch
Paul Drobisch
Hans Derben
Hans Frost
Andreas Mebelt
Mattheus Mohge
Adam Philipp
Lazarus Richter
Martin Scholtz
Thomas Schmidgen
Peter Trinol
Hans Wolf
Thomas Wideman
Hans Wegner
Jacob ?
? Schneidergesel
Martin Klingenberger
1586
Michael Büttner
Lorenz Berger
Valentin Büttner
Blasius Bergmann
Christoph Berger
Joachim Cranivold
Jeremias Clate
Jacob Christoffels
Jacob Drobisch
Paul Drobisch
Daniel Dürrblut
Hans Fischer
Hironimus Fleischer
Andreas Funcke
Michael Glattewitz
Michael Gentzener
Thomas Gentzsch
Balthasar Geitener
Christoph Gebel
Paul Hules
Valentin Heinichen
Thomas Hase
Hans Hose
Georg Hendler
Adam Hann
Georg Huß
Balthasar John
Jacob Kluge
Hans Kolbe
Hans Koller
Michael Küntzel
Georg Kandel
David Knaus
Blasius Kitz
Joseph Köhler
Peter Lorentz
Valentin Latzs
Nicol Mebus
Heinrich Mattig
Barthel Marten
Georg Mentzer
Georg Möller
Hans Müller
Hans Murllhaus
Hans Meyer
Michael Naumann
Gregor Otterich
Martin Pietzsch
Georg Pistorius
Hans Röttgen
Christoph Richter
Caspar Richter
Christoph Rarisch
Philip Starck
Georg Schultz
Andreas Schmidt
Johann Scholtz
Nicol Scholtz
Lazarus Schreger
Georg Schultz
